16753;Sudāsa;सुदास;Sudāsī;सुदासी;good Servant, deep surrendering. Worshiping the gods well;0;1;Sanskrit;MW;;;also: Sudaasa / Sudaasee
16754;;;Sudaula;सुडौल;Graceful, of good appearance;0;1;Hindi;S;HD;;
16755;Sudāya;सुदाय;Sudāya;सुदाय;Good Gift;0;1;Sanskrit;MW;;;also: Sudaaya
16756;Sudeep;सुदीप्;Sudeepa;सुदीप;Bright, illumined, beautiful light;0;1;Hindi;S;Onl;**;
16757;Sudeepta;सुदीप्त;Sudeepta;सुदीप्त;Brilliance, Shining Bright;0;1;Sanskrit;MW;;;
16758;;;Sudeeptī;;Brilliance, Shining Bright;0;1;Sanskrit;S;MW;;also: Sudeeptee
16759;;;Sudeetī;सुदीति;Bright Flame;0;1;Sanskrit;MW;;;also: Sudeetee
16760;Sudeha;सुदेह;Sudeha;सुदेह;Beautiful Body;0;1;Sanskrit;S;MW;;
16761;Sudesh;सुदेश;;;Beautiful Country;0;1;Sanskrit;OD;MW;*;
16762;Sudeva;सुदेव;Sudeva;सुदेव;the Good gods;0;1;Sanskrit;OD;MW;;
16763;;;Sudhā ;सुधा;Ease, Comfort;0;1;Sanskrit;MW;;;also: Sudhaa
16764;;;Sudhā;सुधा;Nectar;0;1;Sanskrit;OD;MW;***;also: Sudhaa
16765;Sudhādhāra;सुधाधार;Sudhādhāra;सुधाधार;Moon;0;1;Sanskrit;S;MW;;also: Sudhaadhaara
16766;;;Sudhādhārā;सुधाधारा;Stream or River of Nectar;0;1;Sanskrit;MW;;;also: Sudhaadhaaraa
16767;Sudhāmaya;सुधामय;Sudhāmaya;सुधामय;consisting of Nectar;0;1;Sanskrit;MW;;;also: Sudhaamaya
16768;;;Sudhamayī;सुधामयी;consisting of Nectar;0;1;Sanskrit;MW;;;also: Sudhaamayee
16769;Sudhana;सुधन;Sudhana;सुधन;very Rich;0;1;Sanskrit;MW;;;
16770;Sudhānanda;;Sudhānanda;;Nectar of Bliss, pure bliss;0;1;Sanskrit;OD;Sp;*;also: Sudhaananda
16771;;;Sudhānga;सुधाङ्ग;Nectar-Bodied, the Moon;0;1;Sanskrit;S;MW;;also: Sudhaaga
16772;Sudhānidhi;;Sudhānidhi;;Nectar-Receptacle, the Moon;0;1;Sanskrit;S;MW;;also: Sudhaanidhi
16773;;;Sudhānshu;सुधांशु;Nectar-Rayed, the Moon;0;1;Sanskrit;S;MW;;also: Sudhaanshu
16774;;;Sudhāpūra;;Stream of Nectar;0;1;Sanskrit;MW;;;
16775;Sudharma;सुधर्म;Sudharmā;सुधर्मा;"Good Law, the ultimate law; true religion, assembly hall of the gods";0;1;Sanskrit;OD;MW;*;also (f): Sudharmaa
16776;;;Sudharmi;;Virtuousness;0;1;Sanskrit;S;Sp;;
16777;Sudhāsāra;सुधासार;Sudhāsāra;सुधासार;Shower of Nectar;0;1;Sanskrit;MW;;;also: Sudhaasaara
16778;Sudhāsū;सुधासू;Sudhāsū;सुधासू;Nectar-producer, the Moon;0;1;Sanskrit;MW;;;also: Sudhaasoo
16779;;;Sudhāsūti;सुधासूति;"Nectar-producing, the Moon; lotus flower";0;1;Sanskrit;MW;;;also: Sudhaasooti
16780;Sudhātu;सुधातु;Sudhātu;सुधातु;Wealthy;0;1;Sanskrit;MW;;;also: Sudhaatu
16781;Sudhaya;;Sudhaya;;to Refresh;0;1;Sanskrit;MW;;;
16782;Sudhāya;सुधाय;Sudhāya;सुधाय;Ease, comfort;0;1;Sanskrit;MW;;;
16783;Sudhendra;;;;Nectar Lord ;0;1;Sanskrit;MW;;;
16784;Sudheer;;Sudheera;सुधीर;infinitely Patient and Wise;0;1;Sanskrit;OD;MW;**;
16785;;;Sudhī;सुधी;Intelligence, Wise;0;1;Sanskrit;S;MW;;also: Sudhee
16786;Sudhendra;;;;Lord of Nectar;0;1;Sanskrit;HD;;;
16787;Sudhindra;;;;God of Remembrance, god of awareness, god of mindfulness;0;1;Sanskrit;OD;MW;*;
16788;Sudina;सुदिन;Sudina;सुदिन;Clear bright day, auspicious day, happiness;0;1;Sanskrit;MW;;;
16789;;;Sudhīra;सुधीर;very Wise;0;1;Sanskrit;MW;;;also: Sudheera
16790;Sudhita;सुधित;Sudhita;सुधित;Nectar-like;0;1;Sanskrit;MW;;;
16791;Sūdi;सूदि;Sūdi;सूदि;Streaming, overflowing;0;1;Sanskrit;MW;;;also: Soodi
16792;Sūdin;सूदिन्;Sūdin;सूदिन्;Streaming, overflowing;0;1;Sanskrit;MW;;;also: Soodin
16793;Sudīp;;Sudīpa;;Bright, illumined, beautiful light;0;1;Hindi;S;Onl;**;also: Sudeepa
16794;;;Sudīptī;;Brilliance, Shining Bright;0;1;Sanskrit;S;MW;*;also: Sudeeptee
16795;Sudiv ;सुदिव्;Sudiv ;सुदिव्;Shining Brightly;0;1;Sanskrit;MW;;;
16796;Sudiva;सुदिव;Sudiva;सुदिव;Bright Day;0;1;Sanskrit;MW;;;
16797;Sudrish;सुदृश्;Sudrish;सुदृश्;Good Sight, looking well;0;1;Sanskrit;MW;;;
16798;Sufi;صوفی;;;Mystic, purest of the heart, one who is pure in the heart;0;1;Arabic;OD;Onl;*;(Sufi)
16799;Sufian;سفیان;;;Ship Builder;0;1;Urdu;Onl;;;
16800;Sufiya;;Sufiya;;Seeker moving on the Path of Love;0;1;Arabic;OD;;*;
16801;Sufiyana;;Sufiyana;;Sufis, those on the path of Sufism;0;1;Arabic;Onl;;;
16802;Suga;सुग;Suga;सुग;Good Path, going easy, graceful;0;1;Sanskrit;MW;;;
16803;Sugama;सुगम;Sugama;सुगम;Easily Understood;0;1;Sanskrit;MW;;;
16804;Sugandh;सुगन्ध;Sugandhā;सुगन्धा;Fragrance, Fragrant;0;1;Sanskrit;S;MW;**;also (f): Sugandhaa
16805;;;Sugandhi;सुगन्धि;Fragrance, Fragrant, the Supreme Being;0;1;Sanskrit;MW;;;
16806;Sugandhika;सुगन्धिक;Sugandhika;सुगन्धिक;Fragrant, the white Lotus;0;1;Sanskrit;MW;;;
16807;Sugandhin;सुगन्धिन्;Sugandhin;सुगन्धिन्;Fragrant;0;1;Sanskrit;MW;;;
16808;;;Sugandhini;सुगन्धिनी;Fragrant plant;0;1;Sanskrit;MW;;;
16809;Sugata;सुगत;Sugata;सुगत;well-gone, a name of Buddha;0;1;Sanskrit;OD;MW;*;
16810;;;Sugati;सुगति;Bliss, Happiness;0;1;Sanskrit;S;MW;;
16811;;;Sugātri;सुगात्री;Beautiful Woman;0;1;Sanskrit;MW;;;also: Sugaatri
16812;Sugātu;सुगातु;Sugātu;सुगातु;Prosperity;0;1;Sanskrit;MW;;;also: Sugaatu
16813;Sugeet;सुगीत;Sugeeta;सुगीत;Beautiful Song, good Singing;0;1;Sanskrit;OD;MW;*;
16814;;;Sugeeti;;good Singing;0;1;Sanskrit;MW;;;
16815;Sugiri ;;;;Heavenly Mountain Meru;0;1;Sanskrit;MW;;;
16816;Sugmyam;सुग्म्य;Sugmyam;सुग्म्य;Happiness;0;1;Sanskrit;MW;;;
16817;Sugraha;सुग्रह;Sugraha;सुग्रह;Easy to Understand;0;1;Sanskrit;MW;;;
16818;Suguna;सुगुण;Suguna;सुगुण;Excellent, very Virtuous;0;1;Sanskrit;MW;;;
16819;Suguru;सुगुरु;Suguru;सुगुरु;good Guru;0;1;Sanskrit;MW;;;
16820;;;Suha;;Little Star;0;1;Arabic;S;Onl;;
16821;Suhali;سہیل;;;Bright Star, Canopus;0;1;Arabic;S;Onl;;
16822;Suhagrat;सुहागरात;;;Night of Bliss, wedding-night;0;1;Hindi;OB;Onl;;
16823;Suhārd;सुहार्द्;Suhārd;सुहार्द्;good Loving Heart;0;1;Sanskrit;MW;;;also: Suhaard
16824;Suhāsa;सुहास;Suhāsā;सुहास;good Smile;0;1;Sanskrit;MW;;;also: Suhaasaa
16825;Suhāsin;सुहासिन्;Suhāsinā;सुहासिन्;Laughing;0;1;Sanskrit;MW;;;also: Suhaasinaa
16826;Suhela;;;;Blissful;0;1;Sikh;S;Onl;;
16827;;;Suhela;;Easily Accessible;0;1;Marathi;Onl;;;
16828;Suhita ;सुहित;Suhita ;सुहित;well Satisfied, very Friendly ;0;1;Sanskrit;MW;;;
16829;;;Suhitā;सुहिता;tongue of Fire;0;1;Sanskrit;SD;;;
16830;Suhrid;सुहृद्;Suhrid;सुहृद्;Good Hearted, a Friend;0;1;Sanskrit;MW;;;
16831;Suhrida;सुहृद;;;a Friend, a name of Shiva;0;1;Sanskrit;MW;;;
16832;Suhridaya ;सुहृदय;Suhridaya ;सुहृदय;Good Hearted, loving;0;1;Sanskrit;MW;;;
16833;;;Suhrittā ;;Friendliness;0;1;Sanskrit;MW;;;
16834;Suhrittva;सुहृत्त्व;Suhrittva;सुहृत्त्व;Friendliness;0;1;Sanskrit;MW;;;
16835;Suhyati;सुह्यति ;Suhyati;सुह्यति ;to Rejoice;0;1;Sanskrit;MW;;;
16836;Sujan;सुजन;Sujana;सुजन;Good or Virtuous Person;0;1;Sanskrit;OD;MW;*;
16837;;;Sujanatā;सुजनता;Goodness, Kindness;0;1;Sanskrit;MW;;;also: Sujanataa
16838;Sujāta;सुजात;Sujāta;सुजात;well-born, Born into a high family, Noble;0;1;Sanskrit;OD;MW;*;also: Sujaata
16839;Sujātam;;Sujātam;;a good Birth;0;1;Sanskrit;MW;;;also: Sujaatam
16840;Sujeeva;सुजीव;Sujeeva;सुजीव;Easy Life, good life;0;1;Sanskrit;MW;;;
16841;Sujeevita;सुजीवित;Sujeevita;सुजीवित;Happy Life;0;1;Sanskrit;MW;;;
16842;Sujita;सुजित;Sujita;सुजित;easy Victory;0;1;Sanskrit;MW;;;
16843;Sujna;सुज्ञ;Sujna;सुज्ञ;Knowing Well;0;1;Sanskrit;MW;;;
16844;Sujnāna;सुज्ञान;Sujnāna;सुज्ञान;Intelligence;0;1;Sanskrit;MW;;;also: Sujnaana
16845;Sujurni;;Sujurni;;Glowing Brightly;0;1;Sanskrit;MW;;;
16846;Sujushta;सुजुष्ट;Sujushta;सुजुष्ट;Welcome;0;1;Sanskrit;MW;;;
16847;Sujyotis;सुज्योतिस्;Sujyotis;सुज्योतिस्;Brilliant, Shining very brightly;0;1;Sanskrit;MW;;;
16848;Sūka;सूक;Sūka;सूक;Arrow;0;1;Sanskrit;MW;;;also: Sooka
16849;Sukalpa;सुकल्प;Sukalpa;सुकल्प;very Skilled;0;1;Sanskrit;MW;;;
16850;Sukāma;सुकाम;Sukāma;सुकाम;good Desires;0;1;Sanskrit;MW;;;also: Sukaama
16851;Sukamala;सुकमल;Sukamala;सुकमल;Beautiful Lotus Flower ;0;1;Sanskrit;MW;;;
16852;Sukānta;सुकान्त;;;very Handsome, Beautiful;0;1;Sanskrit;MW;;;also: Sukaanta
16853;;;Sukanthī;सुकण्ठी;Indian Cuckoo, beautiful voiced;0;1;Sanskrit;MW;;;also: Sukanthee
16854;;;Sukanyā;सुकन्या;Beautiful Girl;0;1;Sanskrit;MW;;;also: Sukanyaa
16855;Sukara;सुकर;Sukara;सुकर;Easy to achieve, Easy to be done ;0;1;Sanskrit;MW;;;
16856;Sukaram;;Sukaram;;Doing Good, Benevolence;0;1;Sanskrit;MW;;;
16857;Sukarman;सुकर्मन्;Sukarman;सुकर्मन्;Virtuous;0;1;Sanskrit;MW;;;
16858;;;Sukarmi;;Beneficent, virtuous person;0;1;Sanskrit;S;Sp;;
16859;Sukāshana;सुकाशन;Sukāshana;सुकाशन;Shining Beautifully;0;1;Sanskrit;MW;;;also: Sukaashana
16860;;;Sukathā;सुकथा;Beautiful Story;0;1;Sanskrit;MW;;;
16861;Sukavi;सुकवि;;;Good Poet;0;1;Sanskrit;OD;MW;*;
16862;;;Sukeerti;सुकीर्ति;Glorious ;0;1;Sanskrit;MW;;;
16863;Suketa;सुकेत;Suketa;सुकेत;Good Intentions, Benevolent;0;1;Sanskrit;MW;;;
16864;Suketu;सुकेतु;Suketu;सुकेतु;very Bright;0;1;Sanskrit;MW;;;
16865;;;Sukha;सुख;Joy;0;1;Sanskrit;OD;MW;*;
16866;Sukhada;सुखद;Sukhada;सुखद;Giving Delight, giving joy;0;1;Sanskrit;MW;;;
16867;Sukhadeva;;;;Divine Joy;0;1;Sanskrit;S;Sp;;
16868;Sukhadi;सुखादि;Sukhadi;सुखादि;Beginning with Joy ;0;1;Sanskrit;MW;;;
16869;Sukhāgata;सुखागत;Sukhāgata;सुखागत;Welcome;0;1;Sanskrit;MW;;;also: Sukhaagata
16870;Sukhakara;सुखकर;Sukhakara;सुखकर;causing Joy ;0;1;Sanskrit;MW;;;
16871;;;Sukhakarī;सुखकारी;causing Joy ;0;1;Sanskrit;MW;;;also: Sukhakaree
16872;Sukhāloka;सुखालोक;Sukhāloka;सुखालोक;Beautiful;0;1;Sanskrit;MW;;;also: Sukhaaloka
16873;Sukham;सुखम्;Sukham;सुखम्;Joyfully;0;1;Sanskrit;MW;;;
16874;Sukhamaya;सुखमय;Sukhamaya;सुखमय;Full of Joy;0;1;Sanskrit;MW;;;
16875;;;Sukhamayī;सुखमयी;Full of Joy;0;1;Sanskrit;MW;;;also: Sukhamayee
16876;Sukhambu;;Sukhambu;;Pleasant Water;0;1;Sanskrit;MW;;;
16877;Sukhānanda;सुखानन्द;Sukhānanda;सुखानन्द;Joy of Happiness;0;1;Sanskrit;MW;;;also: Sukhaananda
16878;Sukhanātha;सुखनाथ;;;"master of Joy, happiness; a name of the buddha that helped Saraha";0;1;Sanskrit;OD;Onl;;also: Sukhanaatha
16879;Sukhāpa;सुखाप;Sukhāpa;सुखाप;Joyfully Attained;0;1;Sanskrit;MW;;;also: Sukhaapa
16880;Sukhartha;सुखार्थ;Sukhartha;सुखार्थ;that which gives Joy;0;1;Sanskrit;MW;;;
16881;;;Sukharī;;causing Joy;0;1;Sanskrit;S;Sp;*;also: Sookharee. Short form of: Sukhakaree+K16855
16882;;;Sukhatā;सुकथा;Delight, beautiful story;0;1;Sanskrit;MW;;;also: Sukhataa
16883;Sukhatvā;सुखत्व;Sukhatvā;सुखत्व;Delight;0;1;Sanskrit;MW;;;also: Sukhatvaa
16884;Sukhāvaha;सुखाय;Sukhāvaha;सुखाय;Delightful;0;1;Sanskrit;MW;;;also: Sukhaavaha
16885;Sukhāya;सुखयति;Sukhāya;सुखयति;Feeling Happy;0;1;Sanskrit;MW;;;also: Sukhaaya
16886;Sukhayati;सुखयति;Sukhayati;सुखयति;to Make Happy, Rejoice;0;1;Sanskrit;MW;;;
16887;Sukheta ;सुखेत;Sukheta ;सुखेत;affected by Joy;0;1;Sanskrit;MW;;;
16888;Sukhetara;सुखेतर;Sukhetara;सुखेतर;Joy and Sorrow ;0;1;Sanskrit;MW;;;Add: 'Veet' or 'Mukta'
16889;Sukhī;सुखी;Sukhī;सुखी;one who loves Pleasure or Joy;0;1;Sanskrit;S;MW;;also: Sukhee
16890;Sukhin;सुखिन्;Sukhin;सुखिन्;Joyful;0;1;Sanskrit;MW;;;
16891;;;Sukhita ;सुखित;Happiness, Delight;0;1;Sanskrit;MW;;;
16892;Sukhitam;;Sukhitam;;Happiness;0;1;Sanskrit;MW;;;
16893;Sukhitva;सुखित्व;Sukhitva;सुखित्व;Happiness;0;1;Sanskrit;MW;;;
16894;Sukhraj;;;;Happy;0;1;Hindi;S;HD;;
16895;Sukhya;सुख्य;Sukhya;सुख्य;Pleasurable ;0;1;Sanskrit;MW;;;
16896;Sukhyati ;सुख्यति;Sukhyati ;सुख्यति;to Make Happy, Rejoice;0;1;Sanskrit;MW;;;
16897;Sukomala;सुकोमल;Sukomala;सुकोमल;very Soft, Tender;0;1;Sanskrit;MW;;;
16898;Sukratu;सुक्रतु;Sukratu;सुक्रतु;Wise;0;1;Sanskrit;MW;;;
16899;Sukrit;सुकृत्;Sukrit;सुकृत्;Benevolent, virtuous, doing good;0;1;Sanskrit;MW;;;
16900;Sukrita ;सुकृत;Sukrita ;सुकृत;Good Deed, Virtuous act;0;1;Sanskrit;MW;;;
16901;Sukriti;सुकृति;Sukriti;सुकृति;Kindness, Virtue;0;1;Sanskrit;MW;;;
16902;Sukritin;सुकृतिन्;Sukritin;सुकृतिन्;Virtuous;0;1;Sanskrit;MW;;;
16903;Sukritya;सुकृत्य;Sukritya;सुकृत्य;Right Action, Good Action;0;1;Sanskrit;MW;;;
16904;;;Sukriyā;सुक्रिया;Good action;0;1;Sanskrit;MW;;;also: Sukriyaa
16905;Sukshema;सुक्षेम;Sukshema;सुक्षेम;great Prosperity and Peace ;0;1;Sanskrit;MW;;;
16906;Suksheman;सुक्षेमन्;;;Water;0;1;Sanskrit;MW;;;
16907;Sukshma;सूक्ष्म;Sukshmā;सूक्ष्मा;Subtle, all pervading spirit, the Supreme Soul, Shiva, Vishnu;0;1;Sanskrit;MW;;;also (f): Sukshmaa
16908;Sukshma;सूक्ष्म;Sukshmā;सूक्ष्मा;the good Earth;0;1;Sanskrit;MW;;;also (f): Sukshmaa
16909;;;Suktā;सूक्ता;a song Bird ;0;1;Sanskrit;MW;;;also: Suktaa
16910;;;Sūkti;सूक्ति;Friendly Speech, Wise saying;0;1;Sanskrit;MW;;;also: Sookti
16911;Sukumāla;;Sukumāla;;very Tender, Delicate;0;1;Sanskrit;MW;;;also: Sukumaala
16912;Sukumāra;सुकुमार;Sukumārī;सुकुमारी;"very Tender, Delicate; Jasmine flower (Jasminum sambac)";0;1;Sanskrit;S;MW;;also: Sukumaara / Sukumaaree
16913;Sulabha;सुलभ;Sulabha;सुलभ;Easy;0;1;Sanskrit;MW;;;
16914;Sulaksha;सुलक्ष;Sulakshā;सुलक्ष;Fortunate;0;1;Sanskrit;MW;;;
16915;Sulakshana;सुलक्षण;Sulakshana;सुलक्षण;Observing, Examining;0;1;Sanskrit;MW;;;
16916;Sulalita;सुललित;Sulalita;सुललित;very Playful;0;1;Sanskrit;MW;;;
16917;;;Sūlī;सूली;the Cross, Crucifixion;0;1;Hindi;OD;HD;*;also: Soolee. Add: 'Veet' or 'Mukta'
16918;Sulochana;सुलोचन;Sulochana;सुलोचन;name of Vishnu, Beautiful Eyed, a deer;0;1;Sanskrit;S;TS, SD;;
16919;Sulohita;सुलोहित;Sulohita;सुलोहित;very Red colour;0;1;Sanskrit;MW;;;
16920;Sulola ;सुलोल;Sulola ;सुलोल;very Desirous;0;1;Sanskrit;MW;;;
16921;Suma ;सुम;Suma ;सुम;Flower;0;1;Sanskrit;MW;;;
16922;Sūma;सूम;Sūma;सूम;Sky, Heaven;0;1;Sanskrit;MW;;;also: Sooma
16923;;;Sumā;सुमा;Moon;0;1;Sanskrit;SD;;;also: Sumaa
16924;Sumada;सुमद;Sumada;सुमद;very Drunk;0;1;Sanskrit;MW;;;
16925;Sumahas;सुमहस्;Sumahas;सुमहस्;very Glorious;0;1;Sanskrit;MW;;;
16926;Sumahat;सुमहत्;Sumahat;सुमहत्;very Great, very much, Abundant;0;1;Sanskrit;MW;;;
16927;Sumakha;सुमख;Sumakha;सुमख;very Joyous;0;1;Sanskrit;MW;;;
16928;Sumāli;सुमालि;;;Good Gardener, well Garlanded ;0;1;Sanskrit;S;MW;;also: Sumaalin
16929;Sumālin;सुमालिन्;;;well Garlanded ;0;1;Sanskrit;SD;;;also: Sumaalin
16930;Suman;सुमन ;Sumana;सुमन ;Flower;0;1;Hindi;OD;HD;**;
16931;;;Sumana;सुमन;Beautiful, very charming;0;1;Sanskrit;MW;;;
16932;Sumanas;सुमनस्;Sumanas;सुमनस्;‘great flowering Jasmine’ Flower, Good Minded, Benevolent;0;1;Sanskrit;MW;;;
16933;Sumangala;सुमङ्गला;Sumangalā;सुमङ्गला;very Auspicious, good Fortune;0;1;Sanskrit;MW;;;also (f): Sumangalaa
16934;;;Sumangalī;;very Auspicious, good Fortune;0;1;Sanskrit;MW;;;also: Sumangalee
16935;Sumani;सुमणि;Sumani;सुमणि;well adorned with Jewels;0;1;Sanskrit;MW;;;
16936;;;Sumanī ;;good Minded;0;1;Sanskrit;MW;;;also: Sumanee
16937;Sumantu;सुमन्तु;Sumantu;सुमन्तु;Easily Known;0;1;Sanskrit;MW;;;
16938;;;Sumārgā ;सुमार्गा;the right Way, good Path;0;1;Sanskrit;OD;Sp;*;also: Sumaargaa
16939;Sumarini;;;;Garland;0;1;Sanskrit;MW;;;
16940;Sumat;सुमत्;Sumat;सुमत्;Together;0;1;Sanskrit;MW;;;
16941;;;Sumati;सुमति;Wisdom, Intelligence, kindness;0;1;Sanskrit;OD;MW;*;
16942;;;Sumātri;सुमातृ;Good Mother ;0;1;Sanskrit;MW;;;also: Sumaatri
16943;;;Sumāvali ;सुमावलि;Flower Garland;0;1;Sanskrit;MW;;;also: Sumaavali
16944;Sumedhas;सुमेधस्;Sumedhas;सुमेधस्;Intelligent, Wise;0;1;Sanskrit;S;MW;;
16945;Sumedhya;सुमेध्य;Sumedhya;सुमेध्य;very Pure;0;1;Sanskrit;MW;;;
16946;Sumegha;सुमेघ;Sumegha;सुमेघ;Beautiful Cloud;0;1;Sanskrit;MW;;;
16947;Sumeet;;Sumeeta;;Good Friend;0;1;Hindi;S;HD;*;
16948;Sumeru;सुमेरु;;;Heavenly Mountain, excellent, exalted;0;1;Sanskrit;OB;MW;*;
16949;Sumiran;;;;Remembrance;0;1;Hindu;OD;HD;*;
16950;Sumitra;सुमित्र;Sumitrā;;Good Friend;0;1;Sanskrit;OD;MW;**;
16951;Sumitrya;;Sumitrya;;having Good Friends;0;1;Sanskrit;MW;;;
16952;Sumna;सुम्न;Sumna;सुम्न;Benevolent, Kind, Gracious;0;1;Sanskrit;MW;;;
16953;Sumnāya;सुम्नाय ;Sumnāya;सुम्नाय ;Gracious, Favourable;0;1;Sanskrit;MW;;;also: Sumnaaya
16954;Sumnin;सुम्निन्;Sumnin;;Gracious, Favourable;0;1;Sanskrit;MW;;;
16955;Sumukha;सुमुख ;Sumukhā;सुमुखा;name of Shiva, the Pleasant faced, bright faced;0;1;Sanskrit;MW;TS;;also (f) Sumukhaa
16956;;;Sumukhī;सुमुखी;Pleasant faced, bright faced;0;1;Sanskrit;MW;;;
16957;Sūna;सून;Sūna;सून;Born;0;1;Sanskrit;MW;;;also: Soona
16958;Sunāda;सुनाद;Sunāda;सुनाद;Harmonious, sounding good;0;1;Sanskrit;MW;;;
16959;Sunābha;सुनाभ;Sunābha;सुनाभ;well Centred;0;1;Sanskrit;MW;;;
16960;Sunāman;सुनामन्;Sunāman;सुनामन्;well Named;0;1;Sanskrit;MW;;;
16961;Sunanda;सुनन्द;Sunanda;सुनन्द;Delighting;0;1;Sanskrit;S;MW;;
16962;;;Sunandita;;very Happy;0;1;Hindi;S;HD;;
16963;Sūnara ;सूनर;Sūnara ;सूनर;Joyful;0;1;Sanskrit;MW;;;also: Soonara 
16964;Sunarda;सुनर्द;Sunarda;सुनर्द;Roaring vigorously;0;1;Sanskrit;MW;;;
16965;Sūnashara;सूनशर;;;‘Flower-Arrowed,’ God of Love;0;1;Sanskrit;MW;;;also: Soonashara
16966;Sunātya;सुनाट्य;Sunātya;सुनाट्य;Graceful Dance;0;1;Sanskrit;MW;;;also: Sunaatya
16967;Sūnavat;सूनवत्;Sūnavat;सूनवत्;Blossomed;0;1;Sanskrit;MW;;;also: Soonavat
16968;Sunayana ;सुनयन;Sunayanā;सुनयना;Beautiful Eyes;0;1;Sanskrit;MW;;;also (f): Sunayanaa
16969;Sundar;;Sundara;सुन्दर;Beautiful;1;0;Sanskrit, Hindi;OD;MW;*;Misspelled as: Sunder
16970;Sundara;;Sundara;सुन्दर;Beautiful;0;1;Sanskrit, Hindi;OD;MW;*;Misspelled as: Sunder
16971;Sundaram;सुन्दरम्;Sundaram;सुन्दरम्;Beautiful, well, right;0;1;Sanskrit;OB;MW, SD;**;Misspelled as: Sunderam and Sundram
16972;Sundarlal;;;;Beautiful Diamond;0;1;Hindi;OB;;;Misspelled as: Sunderlal
16973;;;Sundaratā;सुंदरता;Beauty;0;1;Sanskrit, Hindi;MW;HD;;also: Sundarataa
16974;Sundaratva;सुन्दरत्व;Sundaratva;सुन्दरत्व;Beauty;0;1;Sanskrit;MW;;;
16975;;;Sundarī;सुन्दरी;Beautiful woman;0;1;Sanskrit, Hindi;MW;;;also: Sundaree
16976;Suneel;;Suneela;सुनील;Dark Blue, Black;0;1;Sanskrit;MW;;;
16977;Suneet;;Suneeta;सुनीत;Virtue, good conduct, wisdom;0;1;Sanskrit;OD;MW;*;
16978;;;Suneetha;सुनीथ;Virtuous, giving good guidance;0;1;Sanskrit;SD;;;
16979;;;Suneeti ;सुनीति;Virtue, good conduct, wisdom;0;1;Sanskrit;OD;MW;*;
16980;Sunetra;सुनेत्र;;;Seeing well, Leading well;0;1;Sanskrit;MW;;;
16981;Sunhalā;सुनहला;Sunhalā;सुनहला;Golden;0;1;Hindi;HD;;;also: Sunhalaa
16982;Sunīl;;Sunīla;सुनील;Dark Blue, Black;0;1;Sanskrit;MW;;;also: Suneela
16983;Sūnrita;सूनृत;Sūnritā;;Joyful, Friendly;0;1;Sanskrit;MW;;;also: Soonitra
16984;;;Sūnritā;सूनृता;Song of Joy, Friendliness, kind and true speech, Goddess of Truth;0;1;Sanskrit;MW;;;also: Soonitraa
16985;Sūnritam;;Sūnritam;;Joy;0;1;Sanskrit;MW;;;
16986;Sūnu;सूनु;Sūnu;सूनु;Child, son or daughter;0;1;Sanskrit;MW;;;also: Soonu
16987;Sūnu;सूनु;;;Inciter, the Sun;0;1;Sanskrit;MW;;;also: Soonu
16988;Sunīt;;Sunīta;सुनीत;Virtue, good conduct, wisdom;0;1;Sanskrit;OD;MW;*;also: Suneeta 
16989;Sunītha;सुनीथ;Sunītha;सुनीथ;Virtuous, giving good guidance;0;1;Sanskrit;SD;;;also: Suneetha
16990;Supadma;सुपद्म;Supadma;सुपद्म;Beautiful Lotus;0;1;Sanskrit;MW;;;
16991;Supaksha;सुपक्ष;Supaksha;सुपक्ष;Beautifully Winged;0;1;Sanskrit;MW;;;
16992;Suparna;सुपर्ण;Suparna;सुपर्ण;Eagle, metaphorically wide-winged, Garuda;0;1;Sanskrit;OD;MW;*;
16993;;;Suparnā;सुपर्णा;Lotus, having beautiful leaves;0;1;Sanskrit;MW;;;also: Suparnaa
16994;Supath;;Supatha;सुपथ;Good Path, Good Road;0;1;Sanskrit;MW;;;
16995;Supathin;सुपथिन्;Supathin;सुपथिन्;Good Road;0;1;Sanskrit;MW;;;
16996;Supātra;सुपात्र;Supātra;सुपात्र;Worthy person;0;1;Sanskrit;S;MW;;also: Supaatra
16997;Supayas;सुपयस्;Supayas;सुपयस्;Beautiful Water;0;1;Sanskrit;MW;;;
16998;Suphala;सुफल;Suphala;सुफल;Fruitful;0;1;Sanskrit;S;MW;*;as: Sup'hala. Misspelled as: Sufala
16999;Suphulla;सुफुल्ल;Suphulla;सुफुल्ल;Beautiful Blossoms;0;1;Sanskrit;MW;;;
17000;Supish;सुपिश्;Supish;सुपिश्;Graceful;0;1;Sanskrit;MW;;;
17001;Suposha;सुपोष;Suposha;सुपोष;Prosperous;0;1;Sanskrit;MW;;;
17002;Suprabala;सुप्रबल;Suprabala;सुप्रबल;very Powerful;0;1;Sanskrit;MW;;;
17003;Suprabha;सुप्रभ;Suprabhā;सुप्रभा;Splendid, very Bright, Beautiful, one of the seven tongues of Fire;0;1;Sanskrit;MW;;;also: Suprabhaa
17004;Suprabham;सुप्रभम्;Suprabham;सुप्रभम्;Brightly;0;1;Sanskrit;SD;;;
17005;Suprabhāta;सुप्रभात;Suprabhāta;सुप्रभात;Beautiful Dawn;0;1;Sanskrit;MW;;;also: Suprabhaata
